EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FX   : wind gust in 0.1 m/s
23-27 Q_FX : Quality code for FX (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 121049)
See file sources.txt for more info.



 SOUID,    DATE,   FX, Q_FX
121049,20170125,   87,    0
121049,20170126,  129,    0
121049,20170127,  118,    0
121049,20170128,   82,    0
121049,20170129,   82,    0
121049,20170130,   98,    0
121049,20170131,   77,    0
121049,20170201,  118,    0
121049,20170202,   98,    0
121049,20170203,   87,    0
121049,20170204,  117,    0
121049,20170205,   82,    0
121049,20170206,   46,    0
121049,20170207,   77,    0
121049,20170208,   57,    0
121049,20170209,   77,    0
121049,20170210,   86,    0
121049,20170211,   77,    0
121049,20170212,   98,    0
121049,20170213,  134,    0
121049,20170214,  103,    0
121049,20170215,   57,    0
121049,20170216,   41,    0
121049,20170217,   93,    0
121049,20170218,   51,    0
121049,20170219,   63,    0
121049,20170220,  110,    0
121049,20170221,  122,    0
121049,20170222,  153,    0
121049,20170223,  230,    0
121049,20170224,  226,    0
121049,20170225,   99,    0
121049,20170226,  108,    0
121049,20170227,  183,    0
121049,20170228,  158,    0
121049,20170301,  127,    0
121049,20170302,  202,    0
121049,20170303,  110,    0
121049,20170304,  154,    0
121049,20170305,  134,    0
121049,20170306,   81,    0
121049,20170307,  115,    0
121049,20170308,  106,    0
121049,20170309,  149,    0
121049,20170310,   87,    0
121049,20170311,   67,    0
121049,20170312,  146,    0
121049,20170313,   81,    0
121049,20170314,   91,    0
121049,20170315,   69,    0
121049,20170316,   60,    0
121049,20170317,  137,    0
121049,20170318,  149,    0
121049,20170319,  154,    0
121049,20170320,  134,    0
121049,20170321,  130,    0
121049,20170322,  106,    0
121049,20170323,   82,    0
121049,20170324,  108,    0
121049,20170325,  122,    0
121049,20170326,   67,    0
121049,20170327,  103,    0
121049,20170328,  134,    0
121049,20170329,  118,    0
121049,20170330,   77,    0
121049,20170331,  106,    0
121049,20170401,   86,    0
121049,20170402,   77,    0
121049,20170403,   77,    0
121049,20170404,   94,    0
121049,20170405,  123,    0
121049,20170406,   99,    0
121049,20170407,   87,    0
121049,20170408,   55,    0
121049,20170409,   55,    0
121049,20170410,  111,    0
121049,20170411,   87,    0
121049,20170412,  123,    0
121049,20170413,  113,    0
121049,20170414,   72,    0
121049,20170415,  123,    0
121049,20170416,  141,    0
121049,20170417,  139,    0
121049,20170418,  134,    0
121049,20170419,  130,    0
121049,20170420,   72,    0
121049,20170421,  105,    0
121049,20170422,  127,    0
121049,20170423,   94,    0
121049,20170424,   93,    0
121049,20170425,  158,    0
121049,20170426,  105,    0
121049,20170427,   93,    0
121049,20170428,   87,    0
121049,20170429,   69,    0
121049,20170430,  153,    0
121049,20170501,   86,    0
121049,20170502,   77,    0
121049,20170503,  115,    0
121049,20170504,   93,    0
121049,20170505,   60,    0
121049,20170506,  105,    0
121049,20170507,  113,    0
121049,20170508,  108,    0
121049,20170509,   91,    0
121049,20170510,   74,    0
121049,20170511,  123,    0
121049,20170512,   87,    0
121049,20170513,  103,    0
121049,20170514,  115,    0
121049,20170515,   72,    0
121049,20170516,   67,    0
121049,20170517,  123,    0
121049,20170518,   91,    0
121049,20170519,   87,    0
121049,20170520,   86,    0
121049,20170521,   57,    0
121049,20170522,   82,    0
121049,20170523,  130,    0
121049,20170524,  105,    0
121049,20170525,  103,    0
121049,20170526,   93,    0
121049,20170527,  118,    0
121049,20170528,   82,    0
121049,20170529,  117,    0
121049,20170530,  123,    0
121049,20170531,   94,    0
121049,20170601,   62,    0
121049,20170602,   93,    0
121049,20170603,  111,    0
121049,20170604,  113,    0
121049,20170605,   77,    0
121049,20170606,  194,    0
121049,20170607,  190,    0
121049,20170608,  117,    0
121049,20170609,  108,    0
121049,20170610,   87,    0
121049,20170611,  111,    0
121049,20170612,  132,    0
121049,20170613,   87,    0
121049,20170614,   75,    0
121049,20170615,  108,    0
121049,20170616,  123,    0
121049,20170617,   82,    0
121049,20170618,   63,    0
121049,20170619,  106,    0
121049,20170620,   91,    0
121049,20170621,   63,    0
121049,20170622,  180,    0
121049,20170623,  113,    0
121049,20170624,  122,    0
121049,20170625,  125,    0
121049,20170626,   93,    0
121049,20170627,   96,    0
121049,20170628,  130,    0
121049,20170629,   77,    0
121049,20170630,  125,    0
121049,20170701,   79,    0
121049,20170702,   93,    0
121049,20170703,   94,    0
121049,20170704,   75,    0
121049,20170705,   77,    0
121049,20170706,  226,    0
121049,20170707,  137,    0
121049,20170708,  103,    0
121049,20170709,   72,    0
121049,20170710,  134,    0
121049,20170711,  108,    0
121049,20170712,  142,    0
121049,20170713,   65,    0
121049,20170714,  170,    0
121049,20170715,   94,    0
121049,20170716,   87,    0
121049,20170717,   62,    0
121049,20170718,   70,    0
121049,20170719,  261,    0
121049,20170720,  130,    0
121049,20170721,   67,    0
121049,20170722,  214,    0
121049,20170723,  129,    0
121049,20170724,  127,    0
121049,20170725,  147,    0
121049,20170726,  101,    0
121049,20170727,  106,    0
121049,20170728,  113,    0
121049,20170729,  103,    0
121049,20170730,  158,    0
121049,20170731,   84,    0
121049,20170801,   87,    0
121049,20170802,   62,    0
121049,20170803,  147,    0
121049,20170804,  113,    0
121049,20170805,  110,    0
121049,20170806,   55,    0
121049,20170807,   77,    0
121049,20170808,  135,    0
121049,20170809,   67,    0
121049,20170810,   65,    0
121049,20170811,   62,    0
121049,20170812,   87,    0
121049,20170813,   72,    0
121049,20170814,   77,    0
121049,20170815,  125,    0
121049,20170816,   46,    0
121049,20170817,  103,    0
121049,20170818,  105,    0
121049,20170819,  111,    0
121049,20170820,   93,    0
121049,20170821,   58,    0
121049,20170822,   57,    0
121049,20170823,   81,    0
121049,20170824,  103,    0
121049,20170825,   72,    0
121049,20170826,   62,    0
121049,20170827,   57,    0
121049,20170828,   79,    0
121049,20170829,   62,    0
121049,20170830,  103,    0
121049,20170831,   93,    0
121049,20170901,   81,    0
121049,20170902,   96,    0
121049,20170903,   72,    0
121049,20170904,   75,    0
121049,20170905,   58,    0
121049,20170906,  141,    0
121049,20170907,   87,    0
121049,20170908,  111,    0
121049,20170909,  103,    0
121049,20170910,  120,    0
121049,20170911,  137,    0
121049,20170912,  142,    0
121049,20170913,  178,    0
121049,20170914,  158,    0
121049,20170915,  111,    0
121049,20170916,   75,    0
121049,20170917,   62,    0
121049,20170918,   91,    0
121049,20170919,   77,    0
121049,20170920,   82,    0
121049,20170921,   70,    0
121049,20170922,   46,    0
121049,20170923,   58,    0
121049,20170924,   41,    0
121049,20170925,   46,    0
121049,20170926,   87,    0
121049,20170927,   70,    0
121049,20170928,   62,    0
121049,20170929,   67,    0
121049,20170930,  122,    0
121049,20171001,  105,    0
121049,20171002,  129,    0
121049,20171003,  120,    0
121049,20171004,  125,    0
121049,20171005,  197,    0
121049,20171006,  120,    0
121049,20171007,  108,    0
121049,20171008,   82,    0
121049,20171009,   36,    0
121049,20171010,   72,    0
121049,20171011,   67,    0
121049,20171012,  106,    0
121049,20171013,   70,    0
121049,20171014,   51,    0
121049,20171015,   67,    0
121049,20171016,   82,    0
121049,20171017,   51,    0
121049,20171018,   62,    0
121049,20171019,   67,    0
121049,20171020,  134,    0
121049,20171021,   99,    0
121049,20171022,  118,    0
121049,20171023,  125,    0
121049,20171024,   84,    0
121049,20171025,   93,    0
121049,20171026,   86,    0
121049,20171027,  158,    0
121049,20171028,  159,    0
121049,20171029,  226,    0
121049,20171030,   87,    0
121049,20171031,   63,    0
121049,20171101,   53,    0
121049,20171102,   94,    0
121049,20171103,   57,    0
121049,20171104,  129,    0
121049,20171105,  142,    0
121049,20171106,   36,    0
121049,20171107,   31,    0
121049,20171108,   36,    0
121049,20171109,   62,    0
121049,20171110,  127,    0
121049,20171111,  106,    0
121049,20171112,  135,    0
121049,20171113,   99,    0
121049,20171114,   62,    0
121049,20171115,   46,    0
121049,20171116,   57,    0
121049,20171117,   53,    0
121049,20171118,  120,    0
121049,20171119,  139,    0
121049,20171120,   87,    0
121049,20171121,   98,    0
121049,20171122,   93,    0
121049,20171123,  154,    0
121049,20171124,  113,    0
121049,20171125,  129,    0
121049,20171126,  113,    0
121049,20171127,  147,    0
121049,20171128,   94,    0
121049,20171129,   53,    0
121049,20171130,   69,    0
121049,20171201,   55,    0
121049,20171202,   46,    0
121049,20171203,   46,    0
121049,20171204,   79,    0
121049,20171205,   84,    0
121049,20171206,   91,    0
121049,20171207,  122,    0
121049,20171208,  130,    0
121049,20171209,  130,    0
121049,20171210,  180,    0
121049,20171211,  141,    0
121049,20171212,  147,    0
121049,20171213,  139,    0
121049,20171214,  180,    0
121049,20171215,   65,    0
121049,20171216,   98,    0
121049,20171217,   98,    0
121049,20171218,   72,    0
121049,20171219,   57,    0
121049,20171220,   36,    0
121049,20171221,   57,    0
121049,20171222,   51,    0
121049,20171223,  101,    0
121049,20171224,   91,    0
121049,20171225,   87,    0
121049,20171226,  147,    0
121049,20171227,  130,    0
121049,20171228,  139,    0
121049,20171229,  127,    0
121049,20171230,  156,    0
121049,20171231,  175,    0
121049,20180101,  218,    0
121049,20180102,  127,    0
121049,20180103,  261,    0
121049,20180104,  185,    0
121049,20180105,  135,    0
121049,20180106,   62,    0
121049,20180107,  108,    0
121049,20180108,  111,    0
121049,20180109,   99,    0
121049,20180110,   79,    0
121049,20180111,   36,    0
121049,20180112,   36,    0
121049,20180113,  113,    0
121049,20180114,  130,    0
121049,20180115,  163,    0
121049,20180116,  195,    0
121049,20180117,  213,    0
121049,20180118,  319,    0
121049,20180119,  129,    0
121049,20180120,   67,    0
121049,20180121,   98,    0
121049,20180122,   87,    0
121049,20180123,   87,    0
121049,20180124,  139,    0
121049,20180125,   98,    0
121049,20180126,   31,    0
121049,20180127,   82,    0
121049,20180128,   98,    0
121049,20180129,  153,    0
121049,20180130,   63,    0
121049,20180131,  219,    0
121049,20180201,  127,    0
121049,20180202,  118,    0
121049,20180203,   51,    0
121049,20180204,   87,    0
121049,20180205,  108,    0
121049,20180206,   57,    0
121049,20180207,   57,    0
121049,20180208,   36,    0
121049,20180209,   91,    0
121049,20180210,   87,    0
121049,20180211,  154,    0
121049,20180212,  153,    0
121049,20180213,  113,    0
121049,20180214,  117,    0
121049,20180215,  147,    0
121049,20180216,   72,    0
121049,20180217,   51,    0
121049,20180218,   77,    0
121049,20180219,   65,    0
121049,20180220,   75,    0
121049,20180221,   79,    0
121049,20180222,  115,    0
121049,20180223,  115,    0
121049,20180224,  154,    0
121049,20180225,  120,    0
121049,20180226,  130,    0
121049,20180227,  120,    0
121049,20180228,  158,    0
121049,20180301,  141,    0
121049,20180302,  125,    0
121049,20180303,  106,    0
121049,20180304,  115,    0
121049,20180305,   82,    0
121049,20180306,   57,    0
121049,20180307,  111,    0
121049,20180308,  159,    0
121049,20180309,   72,    0
121049,20180310,   79,    0
121049,20180311,  115,    0
121049,20180312,  103,    0
121049,20180313,  137,    0
121049,20180314,   77,    0
121049,20180315,  123,    0
121049,20180316,   87,    0
121049,20180317,  137,    0
121049,20180318,  125,    0
121049,20180319,   93,    0
121049,20180320,  153,    0
121049,20180321,   75,    0
121049,20180322,   98,    0
121049,20180323,   77,    0
121049,20180324,  103,    0
121049,20180325,   87,    0
121049,20180326,   93,    0
121049,20180327,   98,    0
121049,20180328,  194,    0
121049,20180329,  110,    0
121049,20180330,  129,    0
121049,20180331,  108,    0
121049,20180401,  103,    0
121049,20180402,  108,    0
121049,20180403,  113,    0
121049,20180404,  123,    0
121049,20180405,  149,    0
121049,20180406,  156,    0
121049,20180407,  108,    0
121049,20180408,   65,    0
121049,20180409,   77,    0
121049,20180410,   87,    0
121049,20180411,   62,    0
121049,20180412,   77,    0
121049,20180413,   67,    0
121049,20180414,   67,    0
121049,20180415,   84,    0
121049,20180416,   82,    0
121049,20180417,  101,    0
121049,20180418,   72,    0
121049,20180419,  115,    0
121049,20180420,   62,    0
121049,20180421,   91,    0
121049,20180422,  123,    0
121049,20180423,  159,    0
121049,20180424,   82,    0
121049,20180425,  137,    0
121049,20180426,  135,    0
121049,20180427,  113,    0
121049,20180428,  108,    0
121049,20180429,  117,    0
121049,20180430,  187,    0
121049,20180501,  134,    0
121049,20180502,  122,    0
121049,20180503,  115,    0
121049,20180504,  115,    0
121049,20180505,   89,    0
121049,20180506,  108,    0
121049,20180507,   82,    0
121049,20180508,   93,    0
121049,20180509,   67,    0
121049,20180510,  101,    0
121049,20180511,   75,    0
121049,20180512,   81,    0
121049,20180513,   87,    0
121049,20180514,  113,    0
121049,20180515,  115,    0
121049,20180516,  122,    0
121049,20180517,  108,    0
121049,20180518,   91,    0
121049,20180519,   75,    0
121049,20180520,  118,    0
121049,20180521,  115,    0
121049,20180522,   82,    0
121049,20180523,  101,    0
121049,20180524,  106,    0
121049,20180525,   60,    0
121049,20180526,   82,    0
121049,20180527,   82,    0
121049,20180528,   98,    0
121049,20180529,  156,    0
121049,20180530,   77,    0
121049,20180531,   72,    0
121049,20180601,  180,    0
121049,20180602,   74,    0
121049,20180603,   62,    0
121049,20180604,   96,    0
121049,20180605,   87,    0
121049,20180606,   62,    0
121049,20180607,  137,    0
121049,20180608,   77,    0
121049,20180609,   93,    0
121049,20180610,   72,    0
121049,20180611,   70,    0
121049,20180612,   82,    0
121049,20180613,   84,    0
121049,20180614,   81,    0
